MINE_ID,CONTROLLER_ID,CONTROLLER_NAME,OPERATOR_ID,OPERATOR_NAME,CONTRACTOR_ID,DOCUMENT_NO,SUBUNIT_CD,SUBUNIT,ACCIDENT_DT,CAL_YR,CAL_QTR,FISCAL_YR,FISCAL_QTR,ACCIDENT_TIME,DEGREE_INJURY_CD,DEGREE_INJURY,FIPS_STATE_CD,UG_LOCATION_CD,UG_LOCATION,UG_MINING_METHOD_CD,UG_MINING_METHOD,MINING_EQUIP_CD,MINING_EQUIP,EQUIP_MFR_CD,EQUIP_MFR_NAME,EQUIP_MODEL_NO,SHIFT_BEGIN_TIME,CLASSIFICATION_CD,CLASSIFICATION,ACCIDENT_TYPE_CD,ACCIDENT_TYPE,NO_INJURIES,TOT_EXPER,MINE_EXPER,JOB_EXPER,OCCUPATION_CD,OCCUPATION,ACTIVITY_CD,ACTIVITY,INJURY_SOURCE_CD,INJURY_SOURCE,NATURE_INJURY_CD,NATURE_INJURY,INJ_BODY_PART_CD,INJ_BODY_PART,SCHEDULE_CHARGE,DAYS_RESTRICT,DAYS_LOST,TRANS_TERM,RETURN_TO_WORK_DT,IMMED_NOTIFY_CD,IMMED_NOTIFY,INVEST_BEGIN_DT,NARRATIVE,CLOSED_DOC_NO,COAL_METAL_IND
1518022,C13562,James River Coal Company,P24585,Blue Diamond Coal Company,,2.20003E+11,1,UNDERGROUND,22/09/2000,2000,3,2000,4,2030,6,"NO DYS AWY FRM WRK,NO RSTR ACT",21,3,FACE,5,Continuous Mining,13,"Conveyor, Belt feeder, Stage loader, Hopper shaker, Belt structure",1222,Long-Airdox,MBC,1530,12,POWERED HAULAGE,33,CONTCT W/ HOT OBJS OR SUBSTANC,1,8,0.03,7,2,"Electrician, Lineman",42,OBSERVE OPERATIONS,33,"COAL & PETROL PRODUCT,NEC",120,BURN OR SCALD (HEAT),130,EYE(S) OPTIC NERVE/VISON,,,,N,09/25/2000,13,NOT MARKED,,HYDRAULIC FITTING BLEW AND HYD OIL GOT IN EMPLOYEES EYES.,,C
1518022,C13562,James River Coal Company,P24585,Blue Diamond Coal Company,,2.20011E+11,1,UNDERGROUND,21/03/2001,2001,1,2001,2,130,0,ACCIDENT ONLY,21,3,FACE,5,Continuous Mining,?,NO VALUE FOUND,?,NO VALUE FOUND,?,2230,7,FALL OF ROOF OR BACK,44,"ACC TYPE, WITHOUT INJURIES",0,,,,?,NO VALUE FOUND,?,NO VALUE FOUND,?,NO VALUE FOUND,?,NO VALUE FOUND,?,NO VALUE FOUND,,,,,,8,ROOF FALL,,A ROCK FALL OCCURRED IN THE #1 & #2 ENTRY OF THE001-MMU AT THE 13 BREAK. FALL APPROX. 60'WIDE BY20'LONG BY 8'HIGH. WE ARE RELOCATING THE 001 SECTION BACK THE THE SUB-MAINS.,,C
1518022,C13562,James River Coal Company,P24585,Blue Diamond Coal Company,,2.20011E+11,1,UNDERGROUND,30/03/2001,2001,1,2001,2,9999,0,ACCIDENT ONLY,21,98,OTHER,5,Continuous Mining,?,NO VALUE FOUND,?,NO VALUE FOUND,?,630,7,FALL OF ROOF OR BACK,44,"ACC TYPE, WITHOUT INJURIES",0,,,,?,NO VALUE FOUND,?,NO VALUE FOUND,?,NO VALUE FOUND,?,NO VALUE FOUND,?,NO VALUE FOUND,,,,,,8,ROOF FALL,,FAULT IN TOP.,,C
1518022,C13562,James River Coal Company,P24585,Blue Diamond Coal Company,,2.20021E+11,1,UNDERGROUND,5/02/2002,2002,1,2002,2,2100,4,DYS AWY FRM WRK & RESTRCTD ACT,21,3,FACE,5,Continuous Mining,28,Hand tools (not powered),0,Not Reported,?,1430,10,HANDTOOLS (NONPOWERED),1,STRUCK AGAINST STATIONARY OBJ,1,5,1.23,0.53,28,"Scoop car/Scooptram operator, Load/Haul/Dump (LHD) operator, Teletram operator",30,HAND TOOLS (NOT POWERED),88,"METAL,NEC(PIPE,WIRE,NAIL)",160,"CONTUSN,BRUISE,INTAC SKIN",320,WRIST,,10,3,Y,3/01/2002,13,NOT MARKED,,EE WAS USING A RATCHET TO TIGHTEN A BOLT AND RATCHET SLIPPED CAUSING HIM TO STRIKE HIS WRIST.,3.20021E+11,C
1518022,C13562,James River Coal Company,P24585,Blue Diamond Coal Company,,2.20063E+11,1,UNDERGROUND,20/10/2006,2006,4,2007,1,100,6,"NO DYS AWY FRM WRK,NO RSTR ACT",21,4,INTERSECTION,5,Continuous Mining,?,NO VALUE FOUND,?,NO VALUE FOUND,,2230,9,HANDLING OF MATERIALS,8,"STRUCK BY, NEC",1,8,2,8,46,"Roof bolter, Rock bolter,  Pinner, Mobile roof support operator (MRS)",28,HANDLING SUPPLIES/MATERIALS,35,BELT CONVEYORS,180,"CUT,LACER,PUNCT-OPN WOUND",100,"HEAD,NEC",0,0,0,N,10/23/2006,? ,NO VALUE FOUND,,Belt stand hit him in the head; required sutures.,,C
1518043,C16016,Progress Energy Inc,P24575,Powell Mountain Coal Company Inc,,2.20023E+11,2,SURFACE AT UNDERGROUND,5/10/2002,2002,4,2003,1,2245,6,"NO DYS AWY FRM WRK,NO RSTR ACT",21,?,NO VALUE FOUND,?,NO VALUE FOUND,?,NO VALUE FOUND,?,NO VALUE FOUND,?,2100,9,HANDLING OF MATERIALS,5,STRUCK BY FLYING OBJECT,1,21,1.5,1.5,318,"Greaser, Grease man, Oiler, Lube man, Dragline oiler",39,MACHINE MAINTENANCE/REPAIR,95,"MINERAL ITEMS,NEC",320,DUST IN EYES,130,EYE(S) OPTIC NERVE/VISON,,,,N,10/05/2002,13,NOT MARKED,,EE WAS REMOVING A GUARD FROM A BELT DRIVE WHEN FOREIGN MATERIAL WENT INTO RIGHT EYE. PRESCRIPTION MEDICATION USED.,,C
1518058,C13562,James River Coal Company,P19841,Bell County Coal Corporation,,2.20031E+11,1,UNDERGROUND,24/03/2003,2003,1,2003,2,1130,3,DAYS AWAY FROM WORK ONLY,21,3,FACE,5,Continuous Mining,12,"Continuous miner, Tunnel borer, Road header",0,Not Reported,?,700,17,MACHINERY,30,"OVER-EXERTION, NEC",1,15,1.92,10,28,"Scoop car/Scooptram operator, Load/Haul/Dump (LHD) operator, Teletram operator",49,OPERATE CONTINUOUS MINER,77,UNDERGRD MINING MACHINES,330,"SPRAIN,STRAIN RUPT DISC",420,BACK (MUSCLES/SPINE/S-CORD/TAILBONE),,,9,N,4/07/2003,13,NOT MARKED,,EE STOOD UP IN HIGH TOP AND COMPLAINED ABOUT PAIN IN HIS BACK. TREATED FOR BULGING DISK.,3.20031E+11,C
1518059,C15652,Deilmann-Haniel & Maschinen-Und Stahlbau Gmbh et a,P23848,"Frontier-Kemper Constructors, Inc.",,2.20024E+11,1,UNDERGROUND,5/12/2002,2002,4,2003,1,805,6,"NO DYS AWY FRM WRK,NO RSTR ACT",21,2,SLOPE/INCLINED SHAFT,?,NO VALUE FOUND,?,NO VALUE FOUND,?,NO VALUE FOUND,?,1600,9,HANDLING OF MATERIALS,1,STRUCK AGAINST STATIONARY OBJ,1,2,0.5,0.5,16,"Laborer, Bull gang, Faceman, Parts runner, Roustabout, Roof trimmer/scaler",41,MOVING EQUIPMENT (FANS/PUMPS/ETC),79,"CHAIN,ROPE,CABLE-NT CONVY",180,"CUT,LACER,PUNCT-OPN WOUND",340,FINGER(S)/THUMB,,,,N,12/05/2002,13,NOT MARKED,,EE WAS PULLING THE SCREED TO THE BOTTOM OF THE CONCRETE POUR AND WAS LACERATED IN THE FINGER BYA BURR ON THE TUGGER CABLE.,,C
1518068,M12264,"Boone Trust, Samuel A.B. (Alex) Boone Trustee",L16061,Sterling Materials,,2.2014E+11,1,UNDERGROUND,27/01/2014,2014,1,2014,2,1020,6,"NO DYS AWY FRM WRK,NO RSTR ACT",21,3,FACE,8,Other,54,"Rock or roof bolting machine, Pinning machine, Truss bolter",119,Not on this list,DPI-2-HD-MB,600,7,FALL OF ROOF OR BACK,21,"CGHT I, U, B, MVNG & STTN OBJS",1,7,0.13,0.12,46,"Roof bolter, Rock bolter,  Pinner, Mobile roof support operator (MRS)",6,BAR DOWN FACE/RIB/SIDE/ROOF,48,"CROWBAR,PRY BAR",180,"CUT,LACER,PUNCT-OPN WOUND",340,FINGER(S)/THUMB,0,0,0,N,01/27/2014,? ,NO VALUE FOUND,,"Employee scaled down a rock 2""x2""x1/2"", rock hit the bar and caught employee's finger between the bar and handrail of the Roof Bolter.",,M
1518073,C15716,Douglas E  Miller,P23964,"Carbon Operations Of Kentucky, LLC",,2.20032E+11,30,MILL OPERATION/PREPARATION PLANT,9/06/2003,2003,2,2003,3,1830,3,DAYS AWAY FROM WORK ONLY,21,?,NO VALUE FOUND,?,NO VALUE FOUND,28,Hand tools (not powered),0,Not Reported,?,1500,10,HANDTOOLS (NONPOWERED),30,"OVER-EXERTION, NEC",1,15,3.65,3.65,304,"Maintenance man, Mechanic,  Repair/Serviceman, Boilermaker, Fueler, Tire tech, Field service tech",30,HAND TOOLS (NOT POWERED),48,"CROWBAR,PRY BAR",330,"SPRAIN,STRAIN RUPT DISC",420,BACK (MUSCLES/SPINE/S-CORD/TAILBONE),,,6,N,06/17/2003,13,NOT MARKED,,"EMPLOYEE WAS ASSISTING ANOTHER EMPLOYEE TO OPEN THE PELLET MILL DOOR. WHILE DOING THIS TASK HE HURT HIS BACK. HE STATED HE WAS USING A PRY BAR TO OPEN THE DOOR, THE BAR SLIPPED AND HE STUMBLED FORWARD BUT DID NOT FALL.",3.20032E+11,C
1518080,61369,Phoenix Coal Corporation,77463,Phoenix Coal Processing Company LLC,,2.20082E+11,3,"STRIP, QUARY, OPEN PIT",14/07/2008,2008,3,2008,4,1111,3,DAYS AWAY FROM WORK ONLY,21,?,NO VALUE FOUND,?,NO VALUE FOUND,14,"Crane, Cherry picker, Lift basket, Scissor truck, Boom truck",40,FMC,400HT,600,17,MACHINERY,2,STRUCK AGAINST MOVING OBJECT,1,20,0.02,40,378,"Crane operator, Mobile equipment operator (MEO), Dragline operator, Dropball operator, Rigger",72,"OPERATE SURFACE EQUIPMENT, NEC",62,"CRANES,DERRICKS",160,"CONTUSN,BRUISE,INTAC SKIN",460,"TRUNK, MULTIPLE PARTS",0,0,8,N,07/23/2008,? ,NO VALUE FOUND,,"EE had set up crane to lift bed off 777A truck Crane was set up perpendicular to the truck & 3' lower in elevation. Rigging was hooked to bed 3 times. As truck bed was swung, the crane tilted toward truck bed slightly. EE started lowering load & began retracting the boom. Crane stopped tilting, EE thought everything was fine, but the crane suddenly laid against truck bed.",,C
1518095,C00329,American Electric Power Company Inc,50002,"AEP Kentucky Coal, L. L. C.",,2.20032E+11,1,UNDERGROUND,21/08/2003,2003,3,2003,4,9999,0,ACCIDENT ONLY,21,98,OTHER,5,Continuous Mining,?,NO VALUE FOUND,?,NO VALUE FOUND,?,9999,7,FALL OF ROOF OR BACK,44,"ACC TYPE, WITHOUT INJURIES",0,,,,?,NO VALUE FOUND,?,NO VALUE FOUND,?,NO VALUE FOUND,?,NO VALUE FOUND,?,NO VALUE FOUND,,,,,,8,ROOF FALL,08/21/2003,"ROOF FALL OCCURRED 80 FEET INBY SPAD 508 IN #6 ENTRY. THE FALL MEASURED 40 FT LONG, 4 FT THICK AND 18 FT WIDE.",,C
1518138,C15820,Joey  Taylor,P24139,Grace Mining Inc,,2.2001E+11,1,UNDERGROUND,12/01/2001,2001,1,2001,2,330,3,DAYS AWAY FROM WORK ONLY,21,99,NOT MARKED,?,NO VALUE FOUND,?,NO VALUE FOUND,?,NO VALUE FOUND,?,1600,9,HANDLING OF MATERIALS,27,OVER-EXERTION IN LIFTING OBJS,1,,0.92,,50,"Shuttle car operator, Mantrip operator, Ramcar operator, Rail runner, Buggy operator",28,HANDLING SUPPLIES/MATERIALS,35,BELT CONVEYORS,330,"SPRAIN,STRAIN RUPT DISC",420,BACK (MUSCLES/SPINE/S-CORD/TAILBONE),,,243,Y,12/31/2001,8,ROOF FALL,01/15/2001,EE WAS LIFTING BELTS STRUCTURE AND HURT LOWER BACK.,,C
1518147,42595,Randy D  Stroup,51878,Southern Pride Materials LLC,,2.2004E+11,30,MILL OPERATION/PREPARATION PLANT,11/02/2004,2004,1,2004,2,1545,?,NO VALUE FOUND,21,?,NO VALUE FOUND,?,NO VALUE FOUND,?,NO VALUE FOUND,?,NO VALUE FOUND,,,?,NO VALUE FOUND,?,NO VALUE FOUND,1,,,,?,NO VALUE FOUND,?,NO VALUE FOUND,89,"BROKEN ROCK,COAL,ORE,WSTE",?,NO VALUE FOUND,?,NO VALUE FOUND,0,0,0,,,? ,NO VALUE FOUND,,"EE WAS SHOVELING TAIL PULLEY. CONVEYOR OVERHEADHAD GONE EMPTY. A ROCK ROLLED OFF SIDE OF CONVEYOR, STRIKING EE'S HARD HAT AND MADE A LACERATION ON RIGHT SIDE OF SCALP. HE HAD TO GET 6 STITC HES. EMPLOYER WELDED SIDE PLATES ON CONVEYOR TOPREVENT ANY OTHER ACCIDENTS.",,M
1518161,41211,"Alpha Natural Resources, Inc.",51027,Enterprise Mining Company LLC,,2.20061E+11,1,UNDERGROUND,28/04/2006,2006,2,2006,3,2130,6,"NO DYS AWY FRM WRK,NO RSTR ACT",21,3,FACE,5,Continuous Mining,54,"Rock or roof bolting machine, Pinning machine, Truss bolter",39,Fletcher,,1515,17,MACHINERY,24,"CGHT IN, UNDER, OR BTWEEN, NEC",1,15,0.15,15,101,"Beltman, Conveyor man,  Conveyor belt worker, Mobile bridge carrierman, Feeder operator, Conveyor rider",80,"ROOF BOLTER, NEC",77,UNDERGRD MINING MACHINES,180,"CUT,LACER,PUNCT-OPN WOUND",340,FINGER(S)/THUMB,0,0,0,N,5/01/2006,? ,NO VALUE FOUND,04/28/2006,Employee caught left little finger between roof bolt and drill head causing laceration requiring 6 stitches.,,C
1518177,C02508,Massey Energy Company,P22248,Road Fork Development Company Inc,,2.20013E+11,1,UNDERGROUND,21/09/2001,2001,3,2001,4,725,6,"NO DYS AWY FRM WRK,NO RSTR ACT",21,98,OTHER,5,Continuous Mining,?,NO VALUE FOUND,?,NO VALUE FOUND,?,2400,19,STEPPING OR KNEELING ON OBJECT,1,STRUCK AGAINST STATIONARY OBJ,1,14,0.23,12,2,"Electrician, Lineman",92,WALKING/RUNNING,88,"METAL,NEC(PIPE,WIRE,NAIL)",180,"CUT,LACER,PUNCT-OPN WOUND",530,FOOT(NOT ANKLE/TOE)/TARSUS/METATARSUS,,,,N,09/22/2001,13,NOT MARKED,,EE WAS WALKING BESIDE THE TRACK AND STEPPED ON ANAIL.,3.20013E+11,C
1518178,C03974,Thomas R  Hamilton,P01158,Nally & Hamilton Enterprises Inc,,2.2003E+11,3,"STRIP, QUARY, OPEN PIT",4/02/2003,2003,1,2003,2,1400,3,DAYS AWAY FROM WORK ONLY,21,?,NO VALUE FOUND,?,NO VALUE FOUND,24,"Front-end loader, Tractor-shovel, Payloader, Highlift, Skip loader",310,Caterpillar,992,700,18,SLIP OR FALL OF PERSON,12,"FALL FRM MACH, VEHICLE, EQUIP",1,26,0.03,15,382,"Front-end loader, Scraper-loader operator, Pan operator, Payloader, Scraper rig operator",23,GET ON/OFF EQUIPMENT/MACHINES,117,GROUND,400,"UNCLASSIFIED,NOT DETERMED",700,MULTIPLE PARTS (MORE THAN ONE MAJOR),,,32,N,3/10/2003,13,NOT MARKED,,EE WAS GETTING OFF OF THE 92 LOADER WHEN HE SLIPPED AND FELL LANDING ON HIS BACK.,3.20031E+11,C
1518180,C13978,Eddie  Holbrooks,P20531,Husky Coal Company Inc,,2.20012E+11,1,UNDERGROUND,13/08/2001,2001,3,2001,4,1230,3,DAYS AWAY FROM WORK ONLY,21,99,NOT MARKED,8,Other,?,NO VALUE FOUND,?,NO VALUE FOUND,?,800,7,FALL OF ROOF OR BACK,4,STRUCK BY FALLING OBJECT,1,2.5,0.07,2,1,"Beltman, Conveyor man,  Conveyor belt worker, Mobile bridge carrierman, Feeder operator, Conveyor rider",25,HAND LOAD; HAND SHOVELING/MUCKING,90,"CAVING ROCK,COAL,ORE,WSTE",160,"CONTUSN,BRUISE,INTAC SKIN",700,MULTIPLE PARTS (MORE THAN ONE MAJOR),,,2,N,08/16/2001,13,NOT MARKED,,A PIECE OF DRAW ROCK FELL AND STRUCK HIM IN THE SHOULDER AND NECK.,,C
1518197,C07082,Cumberland Resources Corporation,P24219,Cave Spur Coal LLC,,2.20002E+11,1,UNDERGROUND,18/08/2000,2000,3,2000,4,910,6,"NO DYS AWY FRM WRK,NO RSTR ACT",21,3,FACE,5,Continuous Mining,12,"Continuous miner, Tunnel borer, Road header",1013,"Joy Machinery Co. (Joy, Joy Manufacturing Co.)",JM5142,700,10,HANDTOOLS (NONPOWERED),8,"STRUCK BY, NEC",1,28,0.38,26,4,"Maintenance man, Mechanic,  Repair/Serviceman, Boilermaker, Fueler, Tire tech, Field service tech",30,HAND TOOLS (NOT POWERED),46,"AXE,HAMMER,SLEDGE",370,MULTIPLE INJURIES,340,FINGER(S)/THUMB,,,,N,08/19/2000,13,NOT MARKED,08/18/2000,EE WAS USING A HAMMER & MINER BIT TRYING TO KNOCK INSERT OUT OF A BIT LUG.,,C
1518198,C07082,Cumberland Resources Corporation,P24317,Panther Mining LLC,,2.2003E+11,1,UNDERGROUND,3/01/2003,2003,1,2003,2,630,6,"NO DYS AWY FRM WRK,NO RSTR ACT",21,3,FACE,5,Continuous Mining,?,NO VALUE FOUND,?,NO VALUE FOUND,?,2300,21,OTHER,5,STRUCK BY FLYING OBJECT,1,1.5,0.25,1.5,50,"Shuttle car operator, Mantrip operator, Ramcar operator, Rail runner, Buggy operator",69,OPERATE SHUTTLE CAR,92,PULVERIZED MINERAL (DUST),320,DUST IN EYES,130,EYE(S) OPTIC NERVE/VISON,,,,N,1/04/2003,13,NOT MARKED,,"WHILE DRIVING SHUTTLE CAR, EE GOT DUST AND FOREIGN OBJECT IN LEFT EYE.",,C
1518198,C07082,Cumberland Resources Corporation,P24317,Panther Mining LLC,,2.20091E+11,1,UNDERGROUND,7/03/2009,2009,1,2009,2,131,4,DYS AWY FRM WRK & RESTRCTD ACT,21,6,LAST OPEN CROSSCUT,5,Continuous Mining,?,NO VALUE FOUND,?,NO VALUE FOUND,,2300,9,HANDLING OF MATERIALS,27,OVER-EXERTION IN LIFTING OBJS,1,30,0.15,30,149,"Bull gang foreman, Labor foreman, Leadman, Section foreman, Shift boss",28,HANDLING SUPPLIES/MATERIALS,84,STEEL RAIL (ALL KINDS),260,HERNIA;RUPTURE,440,HIPS (PELVIS/ORGANS/KIDNEYS/BUTTOCKS),0,9,14,N,04/20/2009,? ,NO VALUE FOUND,,"The injured employee was lifting one end of a metal H beam. When the employee lifted the end of the beam, he felt a sharp pain in his groin area. The employee continued to work his regular shifts without missing any work until 3/17/09. Surgery scheduled to correct condition.",3.20091E+11,C
1518198,C02508,Massey Energy Company,P24317,Panther Mining LLC,,2.20112E+11,1,UNDERGROUND,25/05/2011,2011,2,2011,3,1640,6,"NO DYS AWY FRM WRK,NO RSTR ACT",21,3,FACE,?,NO VALUE FOUND,54,"Rock or roof bolting machine, Pinning machine, Truss bolter",39,Fletcher,,1500,6,FALL OF FACE/RIB/PILLAR/SIDE/HIGHWALL,4,STRUCK BY FALLING OBJECT,1,2,0.19,4.5,46,"Roof bolter, Rock bolter,  Pinner, Mobile roof support operator (MRS)",80,"ROOF BOLTER, NEC",90,"CAVING ROCK,COAL,ORE,WSTE",310,"SCRATCH,ABRASION,SUPERFCL",130,EYE(S) OPTIC NERVE/VISON,0,0,0,N,05/26/2011,2,SERIOUS INJURY,,Employee was bolting in 5 right crosscut. As he was putting his steel in the tray the rib popped and a piece of it went into his right eye. He was wearing safety glasses. he went to the doctor and had it checked. He was released to come back to work with no restrictions.,,C
1518202,C03753,Talmage D  Meade,P06670,Meade & Shepherd Coal Company Inc,,2.20013E+11,3,"STRIP, QUARY, OPEN PIT",24/09/2001,2001,3,2001,4,1230,3,DAYS AWAY FROM WORK ONLY,21,?,NO VALUE FOUND,?,NO VALUE FOUND,28,Hand tools (not powered),0,Not Reported,?,630,10,HANDTOOLS (NONPOWERED),8,"STRUCK BY, NEC",1,8,0.4,8,304,"Maintenance man, Mechanic,  Repair/Serviceman, Boilermaker, Fueler, Tire tech, Field service tech",30,HAND TOOLS (NOT POWERED),49,KNIFE,180,"CUT,LACER,PUNCT-OPN WOUND",313,FOREARM/ULNAR/RADIUS,,,1,N,09/26/2001,13,NOT MARKED,09/24/2001,EMPLOYEE WAS CUTTING OFF A ZIP TIE FROM A METAL LINE WITH A POCKET KNIFE. THE KNIFE SLIPPED & HE STABBED HIS LEFT FOREARM JUST ABOVE THE WRIST. WENT TO WHITESBURG HOSPITAL ER & RECEIVED 4 STAP LES.,,C
1518222,C16016,Progress Energy Inc,P24577,Diamond May Coal Co Inc,,2.20042E+11,1,UNDERGROUND,27/07/2004,2004,3,2004,4,630,6,"NO DYS AWY FRM WRK,NO RSTR ACT",21,4,INTERSECTION,5,Continuous Mining,37,"Mancar, Mantrip, Personnel carrier, Porta bus, Jeep, Jitney, ATV",121,Not Reported,,600,12,POWERED HAULAGE,1,STRUCK AGAINST STATIONARY OBJ,1,19,2,0.08,101,"Beltman, Conveyor man,  Conveyor belt worker, Mobile bridge carrierman, Feeder operator, Conveyor rider",62,OPERATE MANTRIP,84,STEEL RAIL (ALL KINDS),180,"CUT,LACER,PUNCT-OPN WOUND",130,EYE(S) OPTIC NERVE/VISON,0,0,0,N,07/28/2004,? ,NO VALUE FOUND,,"Employee was riding mantrip and went under a overcast, the mantrip ran over a rock or rut and caused employee to hit beam. (Required 6 stitches).",,C
1518222,C16016,Progress Energy Inc,P24577,Diamond May Coal Co Inc,,2.20054E+11,1,UNDERGROUND,3/09/2005,2005,3,2005,4,2330,3,DAYS AWAY FROM WORK ONLY,21,4,INTERSECTION,5,Continuous Mining,?,NO VALUE FOUND,?,NO VALUE FOUND,,2230,18,SLIP OR FALL OF PERSON,30,"OVER-EXERTION, NEC",1,7.23,0.69,7.23,104,"Maintenance man, Mechanic,  Repair/Serviceman, Boilermaker, Fueler, Tire tech, Field service tech",23,GET ON/OFF EQUIPMENT/MACHINES,108,"MINE JEEP,KERSEY,JITNEY",400,"UNCLASSIFIED,NOT DETERMED",420,BACK (MUSCLES/SPINE/S-CORD/TAILBONE),0,0,74,Y,04/30/2006,? ,NO VALUE FOUND,,"Employee was getting out of mantrip, felt pain in lower back, starting missing work 12/09/2005",3.20062E+11,C
1518235,C13562,James River Coal Company,P19841,Bell County Coal Corporation,,2.2002E+11,1,UNDERGROUND,2/01/2002,2002,1,2002,2,500,0,ACCIDENT ONLY,21,4,INTERSECTION,5,Continuous Mining,?,NO VALUE FOUND,?,NO VALUE FOUND,?,2300,7,FALL OF ROOF OR BACK,44,"ACC TYPE, WITHOUT INJURIES",0,,,,?,NO VALUE FOUND,?,NO VALUE FOUND,?,NO VALUE FOUND,?,NO VALUE FOUND,?,NO VALUE FOUND,,,,,,8,ROOF FALL,1/02/2002,AN AREA OF ROOF APPROXIMATELY 5-6' THICK BY 20 FEET WIDE BY 20 FEET LONG FELL 16 -EAU INBY SPAD #228.,,C
1518238,C04802,Michael K  Cook; Randy A  Cook,P24465,Cook & Sons Mining Inc,,2.20012E+11,1,UNDERGROUND,6/08/2001,2001,3,2001,4,300,0,ACCIDENT ONLY,21,4,INTERSECTION,5,Continuous Mining,?,NO VALUE FOUND,?,NO VALUE FOUND,?,2300,7,FALL OF ROOF OR BACK,44,"ACC TYPE, WITHOUT INJURIES",0,,,,?,NO VALUE FOUND,?,NO VALUE FOUND,?,NO VALUE FOUND,?,NO VALUE FOUND,?,NO VALUE FOUND,,,,,,8,ROOF FALL,8/06/2001,"ROOF FALL LAST OPEN CROSS CUT IN THE NO.2 ENTRY ON ACTIVE SECTION ONE CROSS CUT INBY SPAD 51 FALL 18' WIDE, 6'-7' THICK, 20'LONG. THE AREA HAS BEEN DANGERED OFF TIMBERS SET AND CRIBS BUILT.",,C
1518241,C07082,Cumberland Resources Corporation,P24342,Cloverlick Coal Company LLC,,2.20031E+11,1,UNDERGROUND,28/04/2003,2003,2,2003,3,130,3,DAYS AWAY FROM WORK ONLY,21,98,OTHER,5,Continuous Mining,28,Hand tools (not powered),0,Not Reported,?,2300,10,HANDTOOLS (NONPOWERED),28,"OVR-EXRTN IN PLLNG, PSHNG OBJS",1,,2,,28,"Scoop car/Scooptram operator, Load/Haul/Dump (LHD) operator, Teletram operator",30,HAND TOOLS (NOT POWERED),49,KNIFE,330,"SPRAIN,STRAIN RUPT DISC",420,BACK (MUSCLES/SPINE/S-CORD/TAILBONE),,,134,Y,10/28/2003,13,NOT MARKED,,EE WAS CUTTING BELT WITH A CORD BELT KNIFE AND WHEN HE PULLED BACK ON IT HE SAID SOMETHING POPPED IN HIS LOWER BACK.,3.20033E+11,C
1518241,C07082,Cumberland Resources Corporation,P24342,Cloverlick Coal Company LLC,,2.201E+11,1,UNDERGROUND,4/02/2010,2010,1,2010,2,2335,0,ACCIDENT ONLY,21,6,LAST OPEN CROSSCUT,5,Continuous Mining,12,"Continuous miner, Tunnel borer, Road header",58,Joy,,1500,7,FALL OF ROOF OR BACK,44,"ACC TYPE, WITHOUT INJURIES",0,,,,?,NO VALUE FOUND,?,NO VALUE FOUND,?,NO VALUE FOUND,?,NO VALUE FOUND,?,NO VALUE FOUND,0,0,0,,,8,ROOF FALL,2/05/2010,Unintentional roof fall occurred on the MMV #003 section during retreat or pillar mining. The roof fall entrapped the continuous miner in the #4 entry two crosscuts inby spad # 3648. Roof fall was reported to MSHA by phone on 02/04/2010.,,C
1518241,41211,"Alpha Natural Resources, Inc.",P24342,Cloverlick Coal Company LLC,,2.20113E+11,1,UNDERGROUND,22/11/2011,2011,4,2012,1,410,5,DAYS RESTRICTED ACTIVITY ONLY,21,1,VERTICAL SHAFT,5,Continuous Mining,28,Hand tools (not powered),121,Not Reported,,2300,10,HANDTOOLS (NONPOWERED),8,"STRUCK BY, NEC",1,1.15,1.15,1,54,Discontinued 1/31/2014.  Several other codes cover Scoop Car Operator,30,HAND TOOLS (NOT POWERED),49,KNIFE,180,"CUT,LACER,PUNCT-OPN WOUND",330,HAND (NOT WRIST OR FINGERS),0,25,0,N,1/03/2012,? ,NO VALUE FOUND,,2 BREAKS OUTBY THE FEEDER AT THE PONY DUSTER- SECTION REFUGE EMPLOYEE WAS CUTTING THE HOSE OFF OF THE DUSTER AND THE UTILITY KNIFE SLIPPED AND CUT HIS RIGHT HAND. REQUIRING STITCHES,3.20121E+11,C
1518241,41211,"Alpha Natural Resources, Inc.",P22905,North Fork Coal Corporation,,2.20133E+11,1,UNDERGROUND,12/09/2013,2013,3,2013,4,9997,7,OCCUPATNAL ILLNESS NOT DEG 1-6,21,7,INBY PERMANENT SUPPORT,5,Continuous Mining,?,NO VALUE FOUND,?,NO VALUE FOUND,,9999,31,DISORDERS (REPEATED TRAUMA),30,"OVER-EXERTION, NEC",1,37,,,54,Discontinued 1/31/2014.  Several other codes cover Scoop Car Operator,99,UNKNOWN,127,"MISCELLANEOUS,NEC",270,"JOINT,TENDON,MUSCL INFLAM",700,MULTIPLE PARTS (MORE THAN ONE MAJOR),0,0,0,,,? ,NO VALUE FOUND,,"Employee has filed a cumulative trauma claim with the Kentucky Labor Cabinet, Department of Workers' Claims. **THERE ARE NO ACCIDENTS ASSOCIATED WITH THIS CLAIM.**",,C
